FACILITYID,flood_risk,wildfire_risk,lst_avg,percent_tree_cover,flood_risk_pcntl,wildfire_risk_pcntl,lst_avg_pcntl,percent_tree_cover_pcntl,climate_score,mean_ozone,matched_fips,dist_to_tract_m,avg_pm25,pesticide_mean_kg,trafficProx,mean_ozone_pcntl,dist_to_tract_m_pcntl,avg_pm25_pcntl,pesticide_mean_kg_pcntl,trafficProx_pcntl,exposure_score,npl_prox,rmp_prox,haz_prox,npl_prox_pcntl,rmp_prox_pcntl,haz_prox_pcntl,effects_score,final_risk_score,final_risk_score_pcntl,OBJECTID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape__Are,Shape__Len
10006549,41.83673046888973,2,29.424000000000028,38.64896749100006,92.28028503562945,13.008130081300814,17.804323094425484,24.46373850868233,26.890137491862248,58.8175,27103480400,698,7.599999904632568,99.31005859375,129.17624652145005,44.613821138211385,25.660569105691057,48.11991869918699,82.75510204081633,78.65853658536585,51.39492614404276,0.06032289205826562,0.09526793869882684,0.07170757677201275,67.83536585365853,30.132113821138212,29.42073170731707,39.1783745206048,39.15447938550327,31.453252032520325,3178,MINNESOTA SEX OFFENDER PROGRAM - ST PETER,100 FREEMAN DRIVE,ST. PETER,MN,56082,1599,NOT AVAILABLE,STATE,OPEN,-999,NICOLLET,27103,USA,922140,CORRECTIONAL INSTITUTIONS,https://mn.gov/dhs/people-we-serve/adults/services/sex-offender-treatment/site-locations.jsp,2024-02-29,IMAGERY/OTHER,2024-02-29,https://mn.gov/dhs/people-we-serve/adults/services/sex-offender-treatment/site-locations.jsp,NOT AVAILABLE,260,4.042460205e-6,0.009572260991853
10001631,4.547708294685841,10.879518072289155,34.06757575757581,9.73534023618564,43.705463182897866,27.235772357723576,58.418657565415245,62.66598569969356,45.68932244906102,59.7955,29187950902,411,8.48888874053955,11.741900444030762,131.48136672191723,53.506097560975604,15.955284552845528,77.69308943089432,20,79.11585365853658,40.19728743361505,0.07362111865408019,0.03083853805972941,1.5117935818887287,72.10365853658537,5.436991869918699,79.82723577235772,31.51294745402906,39.13318577890171,31.351626016260166,3179,FARMINGTON CORRECTIONAL CENTER,1012 W COLUMBIA ST,FARMINGTON,MO,63640,-999,(573) 218-7100,STATE,OPEN,-999,ST. FRANCOIS,29187,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MEDIUM,-999,4.0064538325e-5,0.029970113144531
10001617,NA,13.5,31.740000000000055,19.442162347583324,NA,29.827235772357724,37.82707622298066,47.03779366700715,37.57978070630528,54.873,29027070300,187,7.506666660308838,20.13017463684082,11.7916679614267,10.467479674796747,7.266260162601626,44.66463414634146,27.448979591836736,56.351626016260155,22.085635554805787,0.01509745439446066,0.08239358188916845,0.08273285143976608,19.359756097560975,26.321138211382113,31.808943089430898,25.307617512626102,28.324344591245723,7.723577235772358,3181,FULTON RECEPTION AND DIAGNOSTIC CENTER,1393 STATE ROAD O,FULTON,MO,65251,-999,(573) 592-4040,STATE,OPEN,-999,CALLAWAY,29027,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MINIMUM,-999,1.5218482304e-5,0.015476581328152
10001626,45.97791975638315,8.909090909090908,30.83693877551025,14.194897425203,93.88361045130641,24.64430894308943,29.522184300341298,54.74974463738509,43.9753447725131,54.564,29051020198,4665,7.87333345413208,23.578022003173828,0,9.502032520325203,79.72560975609755,57.367886178861795,33.11224489795918,53.40447154471545,37.76851343954994,0.02434117037279075,0.08397708486087974,0.45596486373300743,39.78658536585366,26.880081300813007,64.9390243902439,41.10465447421941,40.949504228760816,37.80487804878049,3186,JEFFERSON CITY CORRECTIONAL CENTER,8200 NO MORE VICTIMS RD,JEFFERSON CITY,MO,65101,-999,(573) 751-3224,STATE,OPEN,-999,COLE,29051,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MAXIMUM,-999,1.9235976652e-5,0.017805678172878
10004043,0.11580633905937844,5.984615384615385,32.68388888888893,5.82220460316913,22.565320665083135,20.630081300813007,46.2457337883959,70.88866189989785,35.147765937986456,56.266000000000005,29117480300,2935,7.2111109892527265,23.15401077270508,23.337471927124135,19.20731707317073,65.29471544715447,35.21341463414634,32.6530612244898,61.07723577235772,38.81246547541395,0.03549289326096997,0.17995337433425698,0.17804197376626557,51.52439024390244,47.5609756097561,49.1869918699187,49.397460912687066,41.11923077536249,38.3130081300813,3187,CHILLICOTHE CORRECTIONAL CENTER,3151 LITTON ROAD,CHILLICOTHE,MO,64601,-999,(660) 646-4032,STATE,OPEN,-999,LIVINGSTON,29117,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MAXIMUM,-999,1.3842284261e-5,0.015056697019712
10001606,14.286904799488925,10.87719298245614,30.035454545454584,4.610626015291741,68.40855106888361,27.184959349593495,22.18430034129693,73.74872318692543,41.76474465060579,56.8905,29147470400,3365,7.199999928474426,57.29121780395508,244.9287621345538,24.288617886178862,69.25813008130082,34.756097560975604,65.51020408163265,85.21341463414635,50.43642533963558,0.00977535464199639,1.6006889559552069,0.6246919668980915,7.977642276422764,84.95934959349594,68.4451219512195,35.9315605594788,42.71091018324006,43.90243902439025,3188,MARYVILLE TREATMENT CENTER,30227 US HWY 136,MARYVILLE,MO,64468,-999,(660) 582-6542,STATE,OPEN,-999,NODAWAY,29147,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MINIMUM,-999,3.959044307e-6,0.010736266176366
10002405,56.16884538767081,7.671875,30.690000000000055,13.469128142429096,95.96199524940617,22.76422764227642,27.986348122866893,56.23084780388151,43.05942867475874,54.564,29051020198,4486,7.880000114440918,28.367422103881836,0,9.502032520325203,78.45528455284553,57.46951219512195,39.08163265306123,53.40447154471545,38.93008115611832,0.02426823079420132,0.08669956462520959,0.5530454225285978,39.6849593495935,27.540650406504064,66.92073170731707,41.82028014125296,41.269929990710004,38.77032520325203,3189,ALGOA CORRECTIONAL CENTER,8501 NO MORE VICTIMS RD,JEFFERSON CITY,MO,65101,-999,(573) 751-3911,STATE,OPEN,-999,COLE,29051,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MINIMUM,-999,8.44584406e-6,0.01672842007647
10000942,2.190705163311588,11.590909090909092,31.74764705882356,5.202984859096451,33.966745843230406,28.20121951219512,37.883959044368595,72.31869254341164,40.24917090547389,55.074,29135385400,4819,7.583333253860474,51.75714492797851,0,11.128048780487806,80.4369918699187,47.40853658536585,61.27551020408163,53.40447154471545,42.512749116347365,0.01110672992495083,0.19544792554798768,0.04458016429984841,10.315040650406504,50.15243902439024,18.445121951219512,21.210366739186416,34.65742892033589,18.597560975609756,3190,TIPTON CORRECTIONAL CENTER,619 N OSAGE AVE,TIPTON,MO,65081,-999,(660) 433-2031,STATE,OPEN,-999,MONITEAU,29135,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MINIMUM,-999,1.3807923324e-5,0.016144791721943
10001624,NA,16.028169014084508,31.276000000000035,34.554995616945114,NA,31.656504065040654,33.78839590443686,29.6220633299285,31.643312797135923,66.39,29189221503,2844,7.613333225250244,22.544649124145508,80.07663531807619,91.66666666666666,64.17682926829268,49.1869918699187,31.63265306122449,74.23780487804879,58.40367018314718,0.06687625748773898,0.1425753155615026,0.26423982727327844,69.91869918699187,40.142276422764226,57.72357723577236,54.51502196751595,48.18733498259968,63.82113821138211,3191,MISSOURI EASTERN CORRECTIONAL CENTER,18701 US HWY 66,PACIFIC,MO,63069,-999,(636) 257-3322,STATE,OPEN,-999,ST. LOUIS,29189,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MEDIUM,-999,1.6017349708e-5,0.019522917197882
10001612,NA,2.84375,35.26000000000005,13.686467386901944,NA,15.091463414634147,65.35836177474403,55.822267620020426,38.04345889115289,58.822,29021000600,649,8.27333335876465,18.318912506103516,203.18727872796504,44.66463414634146,24.13617886178862,70.68089430894308,25.816326530612244,82.97764227642277,43.909447618310466,0.01558872013772029,1.002219779915527,3.0375956675553555,20.630081300813007,78.20121951219512,87.2459349593496,52.01794870811478,44.656951739192714,51.016260162601625,3192,"WESTERN RECEPTION, DIAGNOSTIC / CORRECTIONAL CTR",3401 FARAON ST,ST. JOSEPH,MO,64506,-999,(816) 387-2158,STATE,OPEN,-999,BUCHANAN,29021,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MINIMUM,-999,1.4110790744e-5,0.016556190894753
10001622,28.357911043823027,8.866666666666667,31.014000000000017,24.050942867660183,84.73871733966746,24.54268292682927,31.11490329920364,41.11338100102145,40.38674876485257,54.929,29053950400,2678,7.650000174840291,66.57666015625,0,10.619918699186993,61.58536585365854,50.40650406504065,69.74489795918367,53.40447154471545,41.47964894745433,0.0090340156540344,1.5295188471226928,0.03498136245437484,6.199186991869919,84.14634146341463,13.821138211382115,19.31840477964467,33.72826749731719,16.666666666666664,3193,BOONVILLE CORRECTIONAL CENTER,1216 E MORGAN ST,BOONVILLE,MO,65233,1300,(660) 882-6521,STATE,OPEN,-999,COOPER,29053,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MINIMUM,-999,2.2644668434e-5,0.02077832368771
10001615,NA,1.0149253731343284,30.750000000000057,1.9199710811582849,NA,9.34959349593496,28.555176336746303,82.63534218590398,28.046659051556937,54.6965,29007950100,1770,7.955555597941081,71.06034088134766,25.246867608817716,10.010162601626016,49.84756097560975,59.45121951219512,71.98979591836735,61.53455284552846,42.04623960867273,0.01457208454089442,1.284349102795325,0.02794679653479047,18.038617886178862,82.21544715447155,9.247967479674797,23.93688639778547,31.343261686005047,11.788617886178862,3195,"WOMEN'S EASTERN RECEPTION, DIAGNOSTIC / CORRECTIONAL CENTER",1101 E HWY 54,VANDALIA,MO,63382,-999,(573) 594-6686,STATE,OPEN,-999,AUDRAIN,29007,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MAXIMUM,-999,1.6044099993e-5,0.017106552240716
10004065,19.87038440563234,39.869565217391305,32.18600000000002,32.36677190623815,76.187648456057,43.69918699186992,41.80887372013652,32.12461695607763,45.98498913098828,59.6375,29187950300,2579,8.046666717529297,16.94613265991211,0,52.642276422764226,60.46747967479674,62.55081300813008,23.316326530612244,53.40447154471545,47.738134926238956,0.17803304979720103,0.06046418965588078,0.06384560905727542,87.55081300813008,18.80081300813008,26.676829268292686,35.27960176713161,43.000908608119616,44.613821138211385,3196,EASTERN RECEPTION DIAGNOSTIC / CORRECTIONAL CTR,2727 HWY K,BONNE TERRE,MO,63628,-999,(573) 358-5516,STATE,OPEN,-999,ST. FRANCOIS,29187,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024-03-01,IMAGERY/OTHER,2024-03-01,https://doc.mo.gov/facilities/all,MAXIMUM,-999,1.9881830212e-5,0.017175539913956
10005849,0.17673116086163954,24.98181818181818,31.38750000000004,47.46533914380381,23.040380047505938,37.55081300813008,34.41410693970421,15.832482124616956,26.20285558366853,61.91,29047021806,1271,7.116666674613953,28.264320373535156,0,72.10365853658537,39.6849593495935,32.266260162601625,38.9795918367347,53.40447154471545,45.36797096126232,0.04567437140813663,0.11592050800130678,0.05614249434216188,59.2479674796748,34.552845528455286,23.47560975609756,36.35728005088898,35.97603553193994,21.697154471544717,3198,WATKINS MILL PARK CAMP,25610 PARK ROAD NORTH,LAWSON,MO,64062,-999,(816) 781-8786,STATE,OPEN,64,CLAY,29047,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/re/pdf/dys/youth-services-annual-report-fy23.pdf,2023-06-30,IMAGERY/OTHER,2024-04-01,https://mostateparks.com/park/watkins-mill-state-park,JUVENILE,60,3.710572173e-6,0.008485283311981
10006558,1.0104228260510495,3.7777777777777777,NA,13.914087004698358,27.731591448931113,16.971544715447155,NA,55.41368743615934,29.655442289903736,57.321,29095013703,305,7.983333587646484,20.405214309692383,54.2463906855494,28.86178861788618,11.839430894308943,60.518292682926834,27.70408163265306,69.5630081300813,33.120170943004105,0.04502617642739993,0.06778858544984433,1.75108421283405,58.790650406504064,21.1890243902439,81.35162601626016,46.62245672573789,36.466023319548576,23.170731707317074,3200,LANGSFORD HOUSE YOUTH CENTER,525 SE 2ND STREET,LEES SUMMIT,MO,64063,-999,(816) 622-0999,STATE,OPEN,8,JACKSON,29095,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/re/pdf/dys/youth-services-annual-report-fy23.pdf,2023-06-30,IMAGERY/OTHER,2024-04-01,NOT AVAILABLE,JUVENILE,12,9.1722086e-8,0.001232526824536
10001216,40.5165337596755,253.32758620689657,31.670000000000016,50.00298842748442,91.7458432304038,82.77439024390245,37.03071672354949,13.840653728294178,44.41710787863059,55.727,01051030801,3089,8.391666650772095,25.88396644592285,795.234659775619,14.939024390243901,66.71747967479675,75.10162601626016,36.63265306122449,94.5630081300813,48.16817278178191,0.03629934540946356,0.19499948135816855,0.118696790296168,52.1849593495935,50.05081300813008,40.243902439024396,47.193862672600524,46.59304777767101,58.13008130081301,3201,JULIA TUTWILER PRISON FOR WOMEN,8966 US HWY 231 N,WETUMPKA,AL,36092,-999,(334) 567-4369,STATE,OPEN,612,ELMORE,01051,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023-11-30,IMAGERY/OTHER,2024-02-08,https://doc.alabama.gov/facility?loc=5,CLOSE,734,3.893570693e-6,0.010767127800563
10003156,NA,142.28813559322035,27.370000000000005,42.88879243078682,NA,70.88414634146342,7.5654152445961325,19.96935648621042,22.041880890284123,55.8825,36035970601,4509,5.860000038146973,30.62520408630371,0,15.752032520325205,78.70934959349594,11.941056910569106,41.47959183673469,53.40447154471545,31.853969328334163,0.16726185400243146,0.1951232880149047,0.9402806714303936,86.58536585365853,50.101626016260155,73.32317073170732,68.26202770383209,40.71929264081679,36.9410569105691,3205,HALE CREEK ASACTC,279 MALONEY RD,JOHNSTOWN,NY,12095,3769,(518) 736-2094,STATE,OPEN,-999,FULTON,36035,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/hale-creek-asactc,2016-03-15,IMAGERY/OTHER,2024-03-14,https://doccs.ny.gov/location/hale-creek-asactc,MEDIUM,-999,6.540030881e-6,0.010728153757872
10001204,0,10.708333333333334,39.650000000000034,13.09979170489702,21.08076009501188,26.981707317073173,80.43230944254836,57.048008171603684,40.19357900450756,61.447,01073001600,793,10.200000047683716,9.464591026306152,619.1234000088101,67.4288617886179,28.04878048780488,96.6971544715447,18.26530612244898,93.03861788617887,49.94508337153197,0.277024087649661,1.5445787167381613,4.453864053604341,93.03861788617887,84.45121951219512,90.39634146341463,89.22228536337747,59.78698257980567,92.32723577235772,3206,BIRMINGHAM COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1216 25TH ST N,BIRMINGHAM,AL,35234,3196,(205) 252-2994,STATE,OPEN,234,JEFFERSON,01073,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023-11-30,IMAGERY/OTHER,2024-02-08,https://doc.alabama.gov/facility?loc=23,MINIMUM,268,1.71070269e-7,0.001679748472498
10000078,91.82509505150163,115.47619047619048,33.710000000000036,27.736927488945295,98.87173396674585,65.4471544715447,55.8589306029579,36.82328907048008,60.401055577101936,55.964,05059020300,2305,8.960000228881835,20.770004272460938,0,16.615853658536587,57.012195121951216,86.6869918699187,28.57142857142857,53.40447154471545,41.64767735955562,0.01432621761210372,1.2701727309933748,0.06831670666904414,17.733739837398375,81.85975609756098,28.353658536585364,34.52708876816793,45.52527390160849,54.11585365853659,3208,OUACHITA RIVER UNIT,100 WALCO LANE,MALVERN,AR,72104,-999,(501) 467-3400,STATE,OPEN,1879,HOT SPRING,05059,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.arkansas.gov/correction/publications/reports-brochures-and-forms/,2023-10-31,IMAGERY/OTHER,2024-02-08,https://doc.arkansas.gov/facilities/ouachita-river-unit/,MEDIUM,1782,1.2147761936e-5,0.013943740668359
10001199,1.2693563494518163,155.1346153846154,NA,42.839936399660616,29.334916864608076,72.5609756097561,NA,20.020429009193055,34.92907769578489,57.386,01093964401,5634,7.588888963063558,23.14930534362793,45.39074142284282,29.6239837398374,84.09552845528455,47.611788617886184,32.602040816326536,67.53048780487805,48.23642433927626,0.01223146463892253,0.6364743016881915,0.04919145318168753,13.008130081300814,70.57926829268293,20.32520325203252,26.524200778153876,36.56323427107168,23.526422764227643,3210,HAMILTON COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1826 BEXAR AVE E,HAMILTON,AL,35570,-999,(205) 921-9308,STATE,OPEN,264,MARION,01093,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023-11-30,IMAGERY/OTHER,2024-02-08,https://doc.alabama.gov/facility?loc=28,MINIMUM,278,6.08887149e-7,0.002984773348885
10001218,95.88918796154468,116.04347826086956,33.05000000000004,19.676811752852792,99.22802850356295,65.59959349593495,49.943117178612056,46.6802860061287,62.41459633731038,59.439,01101005101,2004,8.466666221618652,22.853824615478516,0,50.71138211382114,52.59146341463414,77.03252032520325,32.244897959183675,53.40447154471545,51.256233305752254,0.05952301912377528,0.2298711301607003,0.16151883730162062,67.47967479674797,55.33536585365854,47.256097560975604,56.08902280261649,56.58661748189304,86.9410569105691,3213,RED EAGLE COMMUNITY WORK CENTER,1290 RED EAGLE RD,MONTGOMERY,AL,36110,-999,(334) 262-4604,STATE,OPEN,296,MONTGOMERY,01101,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023-11-30,IMAGERY/OTHER,2024-02-08,https://doc.alabama.gov/facility?loc=8,MINIMUM,312,5.39930852e-7,0.003764764657685
10004248,47.05940278913427,62.81111111111111,32.92260162601628,43.44654520067265,94.12114014251782,51.981707317073166,48.236632536973836,19.40755873340143,46.26168023725002,57.697,28121020500,1154,8.073332977294921,9.00709342956543,255.51098179005507,32.31707317073171,37.39837398373984,63.16056910569105,18.16326530612245,85.51829268292683,41.19046976350498,0.09876901075565496,0.20287750112625025,0.11134701668806868,78.04878048780488,51.42276422764228,38.56707317073171,53.692390560646736,47.04818018713391,59.80691056910569,3220,CENTRAL MISSISSIPPI CORRECTIONAL FACILITY,3794 STATE HWY 468,PEARL,MS,39208,-999,(601) 932-2880,STATE,OPEN,3656,RANKIN,28121,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mdoc.ms.gov/general-public/daily-inmate-population-2021-2022,2024-02-25,IMAGERY/OTHER,2024-03-04,https://www.mdoc.ms.gov/facilities/central-mississippi-correctional-facility,MAXIMUM,4071,4.3168831326e-5,0.037430000021386
10000070,2.697685700681408,3.76271186440678,32.99000000000004,0.660885508578637,36.22327790973871,16.869918699186993,48.97610921501707,88.81511746680286,40.37783027462406,58.791,05067480300,4968,8.325000286102295,57.54071807861328,0,44.3089430894309,81.09756097560977,72.66260162601627,65.66326530612245,53.40447154471545,61.99291313158458,0.008409697428401,0.03116841906419855,0.1815090505083343,5.284552845528456,5.589430894308943,50,11.388030287816928,37.919591231341855,27.743902439024392,3222,GRIMES UNIT,300 CORRECTIONS DRIVE,NEWPORT,AR,72112,-999,(870) 523-5877,STATE,OPEN,1089,JACKSON,05067,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.arkansas.gov/correction/publications/reports-brochures-and-forms/,2023-10-31,IMAGERY/OTHER,2024-02-08,https://doc.arkansas.gov/facilities/east-arkansas-regional-unit/,MAXIMUM,1012,6.569790457e-6,0.010850435388904
10000085,58.5401899234497,3.246376811594203,33.910000000000025,0.3513406402161909,96.49643705463184,15.752032520325205,57.16723549488054,91.11338100102145,53.04498218263226,55.409,05079960600,1078,8.77222204208374,80.38748931884766,0,12.550813008130083,35.41666666666667,83.130081300813,75.66326530612245,53.40447154471545,43.1340353585436,0.01002474879641229,0.02883887443746689,0.02235142333415857,8.333333333333332,4.776422764227642,5.132113821138211,5.8894209611101545,34.02281283409534,17.327235772357724,3225,CUMMINS UNIT,STATE HWY 388,GRADY,AR,71644,0500,(870) 850-8899,STATE,OPEN,1994,LINCOLN,05079,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.arkansas.gov/correction/publications/reports-brochures-and-forms/,2023-10-31,IMAGERY/OTHER,2024-02-08,https://doc.arkansas.gov/facilities/cummins-unit/,MAXIMUM,1876,1.5654404251e-5,0.016590069894027
10006523,NA,113.01960784313724,NA,47.385182775862866,NA,64.98983739837398,NA,15.985699693564861,32.232096174217666,59.323,01101005501,1494,8.383333206176758,27.121843338012695,0,50,45.02032520325203,74.94918699186992,38.01020408163265,53.40447154471545,50.924254080410364,0.0370095180817022,0.08015652036160063,0.3924672821667757,52.947154471544714,25.76219512195122,62.24593495934959,43.95201884006176,42.3694563648966,42.581300813008134,3229,J WALTER WOOD JR RESIDENTIAL TREATMENT FACILITY,851 SPROTT DR,MONTGOMERY,AL,36117,-999,(334) 676-5291,STATE,OPEN,-999,MONTGOMERY,01101,USA,922140,CORRECTIONAL INSTITUTIONS,https://dys.alabama.gov/contract-providers,2024-02-08,IMAGERY/OTHER,2024-04-01,http://jwalterwoodjrtc.com/,JUVENILE,24,1.438422714e-6,0.005705177339468
10001221,NA,94.19354838709675,32.31,35.52952971230235,NA,59.959349593495936,42.94653014789533,28.549540347293156,41.89170515323916,59.323,01101005501,2644,8.424999713897705,25.069765090942383,33.52183012762953,50,60.77235772357723,76.1178861788618,35.51020408163265,64.02439024390245,55.48457779875694,0.03916374006461073,0.09224816759168283,0.6567484360090223,53.963414634146346,29.21747967479675,68.95325203252033,47.72716547119814,48.36781614106474,64.53252032520325,3230,KILBY CORRECTIONAL FACILITY,12201 WARES FERRY RD,MONTGOMERY,AL,36117,-999,(334) 215-6600,STATE,OPEN,1173,MONTGOMERY,01101,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023-11-30,IMAGERY/OTHER,2024-02-08,https://doc.alabama.gov/facility?loc=36,CLOSE,1461,5.635937669e-6,0.0108768054592
10001197,12.167106280935936,81.27450980392157,33.690000000000055,18.22584197555243,63.95486935866983,56.91056910569105,55.68828213879409,48.825331971399386,56.087862915642226,56.337,01093964400,2940,7.733333269755046,23.14930534362793,0,19.91869918699187,65.39634146341463,52.79471544715447,32.602040816326536,53.40447154471545,41.271044244785486,0.01275895194612457,0.19619958976401616,0.05163548180790157,14.278455284552846,50.40650406504065,21.341463414634145,24.8578750147356,40.738927391721106,36.99186991869919,3231,HAMILTON AGED / INFIRMED,223 SASSER DR,HAMILTON,AL,35570,-999,(205) 921-7453,STATE,OPEN,246,MARION,01093,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023-11-30,IMAGERY/OTHER,2024-02-08,https://doc.alabama.gov/facility?loc=30,MEDIUM,295,2.052943501e-6,0.006039379221229
10006679,NA,171.66666666666666,NA,39.236577697388064,NA,74.6951219512195,NA,23.74872318692543,42.1178557696513,57.9225,01015000700,2708,8.599999904632568,24.01319694519043,396.8968739117793,34.90853658536585,62.04268292682927,79.8780487804878,33.775510204081634,89.22764227642277,55.389851294625785,0.1722124497748757,0.21039910614612123,0.19199121347405676,87.1951219512195,52.642276422764226,52.03252032520326,62.04411170633012,53.1839395902024,77.89634146341463,3234,COOSA VALLEY YOUTH SERVICES - ATTENTION HOME,4621 MCCLELLAN BLVD,ANNISTON,AL,36204,-999,(256) 237-2881,STATE,OPEN,-999,CALHOUN,01015,USA,922140,CORRECTIONAL INSTITUTIONS,http://cvys.net/index.html,2024-02-08,IMAGERY/OTHER,2024-04-01,http://cvys.net/attention.html,JUVENILE,14,6.9120233e-8,0.001353673065414
10000075,NA,2.0634920634920637,34.47000000000003,3.7601784339131417,NA,13.26219512195122,60.40955631399317,75.94484167517875,39.33143393593005,58.883,05077470100,7280,7.724999904632568,57.16671371459961,0,45.27439024390244,89.53252032520325,52.642276422764226,65.40816326530611,53.40447154471545,59.494323609657314,0.02724344654777365,0.0394872252220855,0.04280338658412288,44.105691056910565,9.552845528455284,17.632113821138212,19.51239544606232,39.44605099721656,32.266260162601625,3236,EAST ARKANSAS REGIONAL UNIT,326 LEE ROAD 602,BRICKEYS,AR,72320,-999,(870) 295-4700,STATE,OPEN,1648,LEE,05077,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.arkansas.gov/correction/publications/reports-brochures-and-forms/,2023-10-31,IMAGERY/OTHER,2024-02-08,https://doc.arkansas.gov/facilities/east-arkansas-regional-unit/,MAXIMUM,1624,1.1269631386e-5,0.013741067922292
10006560,3.0798452539479304,3.6041666666666665,NA,8.696939600666463,37.589073634204276,16.463414634146343,NA,64.4535240040858,34.16720096651213,57.762,29077000200,623,8.883333206176758,21.315092086791992,736.6712307777202,33.4349593495935,23.01829268292683,85.26422764227642,29.38775510204082,93.95325203252033,44.83568401842938,0.20536335024375907,3.1592878622940797,2.392648466721355,89.6849593495935,94.5630081300813,84.7560975609756,89.57853363871786,56.19380620788645,85.72154471544715,3237,DATEMA HOUSE,918 SOUTH JEFFERSON,SPRINGFIELD,MO,65806,-999,(417) 895-6830,STATE,OPEN,11,GREENE,29077,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/re/pdf/dys/youth-services-annual-report-fy23.pdf,2023-06-30,IMAGERY/OTHER,2024-04-01,NOT AVAILABLE,JUVENILE,12,9.6384611e-8,0.001364291929948
10000076,3.983667112559487,207.4782608695652,NA,41.799248235655114,41.56769596199525,78.40447154471545,NA,21.144024514811033,40.99788750999415,55.874,05125010503,4818,8.858333349227905,13.487820625305176,102.20322642610064,15.650406504065039,80.38617886178862,84.80691056910568,20.918367346938776,76.47357723577237,44.30323998884053,0.0160389182403036,1.1085239814718073,0.4017146140520552,21.646341463414632,79.6239837398374,62.44918699186992,47.568384106045386,44.28983720162669,49.390243902439025,3238,BENTON UNIT,6701 US HWY 67,BENTON,AR,72015,8488,(501) 315-2252,STATE,OPEN,351,SALINE,05125,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.arkansas.gov/correction/publications/reports-brochures-and-forms/,2023-10-31,IMAGERY/OTHER,2024-02-08,https://doc.arkansas.gov/facilities/benton-unit/,MINIMUM,325,2.26295924e-7,0.001943232880712
